Sample	PE(16:0/16:0)	PG(16:0/16:0)	1-Methyl-4-imidazoleacetic acid	1-Methyladenosine	1-Methylhistamine	1-Methylnicotinamide	LysoPC(16:0/0:0)	Imidazolepropionic acid	2'-Deoxycytidine	2'-Deoxyuridine	2,3-Bisphosphoglyceric acid	2,6-Diaminopimelic acid	2-Amino-2-(hydroxymethyl)-1,3-propanediol	2-Arachidonoylglycerol	2-Hydroxy-4-methylvaleric acid	2-Hydroxybutyric acid	2-Hydroxyglutaric acid	2-Hydroxyisobutyric acid	2-Hydroxyvaleric acid	2-Methylthiazolidine-4-carboxylic acid	Alpha-Ketoglutaric acid	2-Oxoisovaleric acid	Phenethylamine	20alpha-Hydroxyprogesterone	3',5'-ADP	3'-CMP	3-Amino-2-piperidone	3-Hydroxybutyric acid	3-Hydroxykynurenine	Indoxyl sulfate	3-Methylxanthine	3-Phenylpropionic acid	3-Phosphoglyceric acid	4-Acetamidobutanoic acid	4-Guanidinobutanoic acid	4-Methylpyrazole	4-Oxopyrrolidine-2-carboxylic acid	5'-Deoxy-5'-methylthioadenosine	5-Aminolevulinic acid	5-Hydroxylysine	5-Oxoproline	5alpha-Cholestan-3-one	5alpha-Pregnan-3alpha-ol-20-one	5alpha-Pregnane-3,20-dione	Lipoic acid	6-Aminohexanoic acid	6-Phosphogluconic acid	7,8-Dihydrobiopterin	7-Dehydrocholesterol	8-Hydroxy-2'-deoxyguanosine	Abietic acid	Decanoylcarnitine	Lauroylcarnitine	Dodecenoylcarnitine	Tridecenoylcarnitine	Myristoylcarnitine	Tetradecenoylcarnitine	Tetradecadienoylcarnitine	Tetradecatrienoylcarnitine	Pentadecanoylcarnitine	Palmitoleylcarnitine	Hexadecadienoylcarnitine	Heptadecanoylcarnitine	Heptadecenoylcarnitine	Stearoylcarnitine	Oleoylcarnitine	Linoleylcarnitine	Arachidoylcarnitine	Eicosenoylcarnitine	Behenoylcarnitine	Tricosanoylcarnitine	Acetoacetamide	Acetohydroxamic acid	Acetyl-CoA	Acetylcholine	Adenine	Adenosine	Adenylosuccinic acid	Asymmetric dimethylarginine	ADP	ADP-ribose	Docosahexaenoylethanolamide	Alanine	Alliin	Aminoacetone	AMP	Anserine	Anthranilic acid	Arachidic acid	Arachidonic acid	Arginine	Arginylglutamic acid	Argininosuccinic acid	Ascorbic acid	Asparagine	Aspartic acid	Aspartame	Astaxanthin	ATP	Benzoic acid	Betaine	Betaine aldehyde	Butyrylcarnitine	Cyclic AMP	Campesterol	N6-Carboxymethyllysine	Carnitine	Carnosine	2',3'-Cyclic CMP	CDP	Cytidine diphosphate choline	Chenodeoxycholic acid	Cholesterol	Cholesterol sulfate	Cholic acid	Choline	cis-11,14-Eicosadienoic acid	cis-11-Eicosenoic acid	cis-4,7,10,13,16,19-Docosahexaenoic acid	cis-5,8,11,14,17-Eicosapentaenoic acid	cis-8,11,14-Eicosatrienoic acid	cis-Aconitic acid	Citric acid	Citrulline	CMP	CMP-N-acetylneuraminic acid	Coenzyme A	Coenzyme Q10	Creatine	Creatinine	CTP	Cyclohexylamine	Cysteine	Cystathionine	Cysteine glutathione disulfide	Cysteinesulfinic acid	Cystine	Cytidine	Cytosine	Decanoic acid	Decarboxylated S-Adenosylmethionine	Deoxycholic acid	Deoxycorticosterone	Desmosterol	Diethanolamine	Dihydroxyacetone phosphate	Dimethylaminoethanol	Diosgenin	L-DOPA	Ergothioneine	Ethanolamine	Phosphoethanolamine	Tetradecatrienoic acid	Eicosatrienoic acid	Docosatetraenoic acid	Docosapentaenoic acid	FAD	Flavanone	Fructose 1,6-bisphosphate	Fructose 6-phosphate	Fumaric acid	Gamma-Aminobutyric acid	GDP	Glabridin	Glutamine	Glutamic acid	Glutamylglutamic acid	Glucaric acid	Gluconic acid	Gluconolactone	Glucosamine	Glucose 1-phosphate	Glucose 6-phosphate	Glucosylceramide(d18:1/24:1)	Glutathione	Oxidized glutathione	Glycylaspartic acid	Glycylglycine	Glycine	Glyceric acid	Glycerol	Glycerol 3-phosphate	Glycerophosphocholine	Glycocholic acid	Glyoxylic acid	GMP	GTP	Guanidinosuccinic acid	Guanidinoacetic acid	Guanine	Guanosine	Heptanoic acid	Hexanoic acid	Hippuric acid	Histidine	Histidylglutamic acid	Histamine	Homocarnosine	Homocitrulline	Homoserine	Homoserine lactone	4-Hydroxyproline	Hyodeoxycholic acid	Hypotaurine	Hypoxanthine	Isoleucine	Isoleucylprolylproline	Imidazolelactic acid	IMP	Indole-3-carboxaldehyde	Indole-3-propionic acid	Inosine	Isethionic acid	Isobutylamine	Isocitric acid	Isoglutamic acid	Isopropanolamine	Isovalerylcarnitine	Itaconic acid	Kynurenine	Lactic acid	Lauric acid	Leucine	Linoleic acid	Alpha-Linolenic acid	Linoleoylethanolamide	LysoPG(16:0/0:0)	LysoPG(18:1/0:0)	Lysine	Malic acid	Malonylcarnitine	Mannosamine	Methionine	Methionine sulfoxide	Methylguanidine	Morpholine	Mucic acid	myo-Inositol 2-phosphate	Myristic acid	Myristoleic acid	Dimethylglycine	N-(1-Deoxy-1-fructosyl)valine	N-Acetylaspartic acid	N-Acetylcysteine	N-Acetylglucosamine 1-phosphate	N-Acetylglucosamine 6-phosphate	N-Acetylglucosylamine	N-Acetylglycine	N-Acetyllysine	N-Acetylmethionine	N-Acetylneuraminic acid	N-Acetylornithine	N-Formylglycine	N-Glycolylneuraminic acid	N-Methylproline	N1-Acetylspermidine	N1-Methyl-4-pyridone-5-carboxamide	N5-Ethylglutamine	N6,N6,N6-Trimethyllysine	N6-Acetyllysine	N6-Methyllysine	N8-Acetylspermidine	NAD	NADP	Nervonic acid	Nicotinamide	Nicotinamide riboside	Nicotinamide mononucleotide	N-Formylkynurenine	N-omega-Methylarginine	Acetylcarnitine	o-Hydroxybenzoic acid	O-Phosphoserine	Octanoic acid	Octanoylcarnitine	Oleic acid	Oleoylethanolamide	Ophthalmic acid	Ornithine	Orotidine	Palmitic acid	Palmitoleic acid	Palmitoylcarnitine	Palmitoylethanolamide	Pantothenic acid	Nonanoic acid	Pentadecanoic acid	Prostacyclin	Phenylalanine	Creatine phosphate	Phosphoenolpyruvic acid	Phosphocholine	Phytosphingosine	Pipecolic acid	Piperidine	Pro	Progesterone	Propionylcarnitine	Prostaglandin B2	Prostaglandin D2	Phosphoribosyl pyrophosphate	Putrescine	Pyridoxal	Pyridoxamine 5'-phosphate	Pyruvic acid	Quinic acid	Retinol	Riboflavin	Ribose 5-phosphate	Ribulose 1,5-bisphosphate	Ribulose 5-phosphate	Ricinoleic acid	S-Adenosylhomocysteine	S-Adenosylmethionine	S-Lactoylglutathione	S-Methylglutathione	S-Methylmethionine	Sarcosine	Symmetric dimethylarginine	Sedoheptulose 7-phosphate	Serine	Serylglutamic acid	Serotonin	Beta-Sitosterol	Spermidine	Spermine	Sphinganine	SM(d18:1/16:0)	SM(d18:1/18:0)	Sphingosine	Sphingosine(d20:1)	Stachydrine	Stearic acid	Stearoylethanolamide	Stigmasterol	Succinic acid	Taurine	Taurochenodeoxycholic acid	Taurocholic acid	Taurodeoxycholic acid	Tauroursodeoxycholic acid	Terephthalic acid	Testosterone	Thiamine	Thiamine diphosphate	Thiamine phosphate	Thiaproline	Threonine	Threonylaspartic acid	threo-beta-Methylaspartic acid	Threonic acid	Thymidine	trans-Cinnamic acid	trans-Glutaconic acid	Triethanolamine	Trigonelline	Trilaurin	Trimethylamine	Trimethylamine N-oxide	Tryptophan	Tyrosine	Tyrosylarginine	Tyrosylglutamic acid	Tyramine	UDP	UDP-glucuronic acid	UMP	Uracil	Urea	Uric acid	Uridine	Urocanic acid	Ursodeoxycholic acid	UTP	Valine	Xanthine	Alanylalanine	alpha-Tocopherol	alpha-Tocopherol acetate	Beta-Alanine	Beta-Alanyllysine	17beta-Estradiol	gamma-Butyrobetaine	gamma-Glutamylalanine	gamma-Glutamylarginine	gamma-Glutamylasparagine	gamma-Glutamylaspartic acid	gamma-Glutamylcitrulline	gamma-Glutamylcysteine	gamma-Glutamylglutamine	gamma-Glutamylglutamic acid	gamma-Glutamylglycine	gamma-Glutamylhistidine	gamma-Glutamyllysine	gamma-Glutamylmethionine	gamma-Glutamylornithine	gamma-Glutamylphenylalanine	gamma-Glutamylserine	gamma-Glutamyltaurine	gamma-Glutamylthreonine	gamma-Glutamyltyrosine	gamma-Glutamylvaline	gamma-Tocopherol
1-Control7D-1			0.000142984	8.64e-05	0.000264022	0.000230086			6.82e-05	0.000127825	0.014455387	4.76e-05		0.01274112	8.13e-05	0.000323797	0.000904265	0.000165885	0.000289334	0.000213797	0.000390665		0.00012545			0.000115734	6.52e-05	0.000902979		0.000170257		0.000161513	0.000276218				0.001895889	5.66e-05		7.43e-05	0.000376777			0.000179666		0.000646254	0.000168714		0.001692678	0.00013778	0.000153733	0.001282971	0.003368234	0.000173462	0.000315283	0.014474992	0.001685296	0.000495818		0.000458842	0.007701922	0.000896219	0.000529753	0.000260068	0.005536691	0.005888515	0.008643057	0.000589621	0.001653718	0.000267141			0.000574649	8.38e-05	0.000196715	0.000388906	0.004565292	0.000182345	0.000145811	0.007420326	0.008270582	0.000212298	0.073422259	0.00013088		0.057499037	0.000617069			0.002990551	0.011278503		8.14e-05	0.015948865	0.006023746	0.15192213	1.83e-05		0.001709514	0.002387713	0.048640977	8.04e-05	0.002089663		0.006395004	0.000619671	0.128120692	0.000183594	0.000179773	0.000443388	9.31e-05		0.216426202	0.009553992		0.028600775	3.69e-05	8.3e-05	0.001660081	0.00020515	0.000162826	0.002477471	0.042104407	0.007462744	0.001410664	0.000409697	0.00052363	0.000518896	0.091478566	0.001514109	9.52e-05	0.000145925	0.000122509	0.000142984	0.000252823	0.000192118		0.000390942	3.35e-05				0.000182395	0.00035139	0.001582321	0.001314991	9.72e-05	0.000161426			0.004259981	0.01997048	0.001634504		0.000155518	0.000362572	0.000176172		0.001985475	0.000191089	0.001130589	0.001419089	0.002956866	0.000125567	0.092187035	0.198434191	2.41e-05		0.001036459	0.000632001	0.00187598	0.000174372	0.000824281	0.000153609	0.109604893	0.074180954	0.000113912	9.78e-05	0.005306114		0.216900896	0.001787956	0.119569396			0.005716212	0.000693373	3.11e-05	0.000455534	6.22e-05	0.000444335			0.006369464	0.004669022		0.000182236	5.28e-05		0.000173413		0.006035624		0.01797633	0.000495691	0.010460307		6.04e-05	0.005643172	0.000659105		0.002342712	0.000126278			0.003075729	5.4e-05	0.000194227		0.000113799	0.067400692	0.000491739	0.020030587	0.000651152		0.000328063			0.016018112	0.008832276			0.0039532	0.001227011		0.000230538	0.000445189	0.000194432	0.000118599		0.000765935		0.00040481		9.93e-05				0.000381214		0.000553978		0.000247927	0.000976535		0.000201353	0.000155879	0.000226692	0.000961858		0.000444109	4.39e-05	0.000705461	0.000133737	3.28e-05	0.034424751	0.000157689	8.59e-05	8.56e-05		0.045432445				6.19e-05	0.000958916	0.000817553	0.000259384	0.001785936	0.000225552	0.003618106	0.000146079	0.018521935	0.003223434	0.000457276	0.000191089		0.00017036	0.01058225	0.001805445		0.040140472	0.000395562	0.000725211		0.013948245	0.000272849	0.000886294				0.00077193		4.54e-05	0.00244738		0.000626038		0.000708547		0.000750983	0.000159781	0.000439358	0.001459359	8.57e-05	0.000352029	3.73e-05	0.000728153		0.000338457	0.01775586	0.000277596	0.001106991	0.001108269	0.005958702	0.00103516	0.001933763	0.000144055	8.18e-05	0.015899537		0.002616689	0.005533198	0.003632893	0.000130406	0.002775807	0.140725073					0.000163313		7.27e-05	0.00011239	5.61e-05	0.001584922	0.027592424	0.000414471	0.002552324	0.000797019	0.000187213		0.000355536		0.000627702	0.000655134	0.00086039	0.008383653	0.002635919	0.007081982	4.46e-05		3.4e-05	0.001601496	0.000721663	0.004510011	0.000224882	0.266605653	0.001076066	0.000555305	5.05e-05		0.000353631	0.027065059	0.000451801	0.000142418	0.001387445	0.000141822	0.007090127		0.000393329	0.004257606	0.00012183	8.43e-05	6.13e-05	9.85e-05		0.000235855	0.000943759	0.000341735	0.000705189		0.000168888		7.05e-05		0.000111536		0.000115835	0.000105767	9.29e-05	6.24e-05
11-Control14D-3			0.000140375	7.85e-05	0.000267723	0.000188042		3.19e-05	7.4e-05	0.000105534	0.014878678	8.39e-05		0.011652834		0.000179979	0.000959014		0.000390717	0.000104726	0.000349486		0.000167642			7.24e-05		0.000813286	3.03e-05	0.000238881		0.000132639	0.000348831		6.97e-05		0.002182987	0.000135326		6.7e-05	0.000405116		0.000194737	0.000196355	9.18e-05	0.000746009	0.000109514	4.49e-05	0.001574617	9e-05		0.001674593	0.002863699	0.000212628	0.000672948	0.012805477	0.003131388	0.000529637	9.2e-05	0.00069511	0.012512158	0.001825276	0.000705944	0.000441799	0.007807096	0.010023913	0.012398247	0.000748559	0.002009494	0.000413029	6.52e-05		0.000142193		0.000207634	0.000249343	0.007386465	0.000206594	0.000162694	0.010076191	0.001086853	0.00025839	0.088227871	5.72e-05		0.060021487	0.000500907	2.14e-05	2.95e-05	0.000776536	0.009861817		9.91e-05	0.034860679	0.009426552	0.134326703			0.002648414	0.003378582	0.074587839		0.003149657		0.00435182	0.000625023	0.119789178	0.000163401	0.000123476	0.000438057	0.000172343	3.47e-05	0.179793547	0.005497558	0.002134935	0.033255303	2.29e-05	6.44e-05	0.001107654	0.000116352	6.39e-05	0.001531019	0.022265223	0.009108234	0.001361075	0.00051463	0.000458346	0.000373021	0.086094167	0.001191271	9.53e-05	6.12e-05	7.23e-05	7.37e-05	0.000121187			0.000472832	2.81e-05	0.000307164	1.26e-05	0.000140705	0.000146907	0.000370054	0.000670166	0.000250661	6.13e-05	0.000201974		0.00169945	0.005692974	0.018069864	0.001182925		7.94e-05	0.000216976	0.000183251		0.001671075	0.000367593	0.001570942	0.00187406	0.00274004	9.58e-05	0.122558307	0.230703004	1.87e-05	9.49e-05	0.000928908	0.000587455	0.001181677	0.000222955	0.000880696	9.87e-05	0.078356562	0.114950776	9.69e-05	9.85e-05	0.005040381		0.134404364	0.002131821	0.143690036			0.005705216	0.000714679		0.000808622	4.21e-05	0.000781658		0.000107551	0.003138611	0.006580368		0.000382548	5.19e-05	8.6e-05	0.000171177	6.94e-05	0.004619255		0.031287323	0.000689253	0.010690636		3.29e-05	0.0016137		7.68e-05	0.004360722	0.000151837			0.001957982	6.33e-05	0.000184104		0.000137952	0.081974528	0.000532737	0.01947631	0.000384665	3.21e-05	0.000367447			0.011650945	0.010830356	7.05e-05		0.004407278	0.000764086		0.00010513	0.000696136	0.000148128	6.34e-05		0.000756714	4.35e-05	0.000385264		8.4e-05				0.00041234		0.000566769			0.000750239		0.000193799	0.00013573	0.000208644	0.001043624	9.58e-05	0.000424963	2.61e-05	0.000815904	0.000154673	5.34e-05	0.037114209	0.000130983	0.000101999	8.77e-05		0.044316268			9.38e-05	0.000126338	0.000629834	0.001605365	0.000217228	0.001897591	0.000178233	0.002260755	8.49e-05	0.023628072	0.004870669	0.000298874	0.00048867		0.000324022	0.012315051	0.000256551	0.000211393	0.04267822	0.000374729	0.000629366	1.81e-05	0.016555091	0.000305142	0.001537867			9.97e-05	0.000636132		4.39e-05	0.001867416		0.000367357		7.81e-05		0.000562188	0.000120454	0.000639465	0.001171275	0.000673397	0.000476367	2.62e-05	0.000748432	2.74e-05	0.000389409	0.021705045	0.000260452	0.001509892	0.000556969	0.004899602	0.00086144	0.002639646		5.28e-05	0.020084599	8.89e-05	0.002736813	0.003435737	0.006359336		0.003458209	0.147225371	0.000157906	0.002245395	7.02e-05	5.68e-05	0.000140711		6.85e-05	0.000104497	6.61e-05	0.000442233	0.019723532	0.000183801	0.000489395	0.000999155	0.0001633		0.000357906	8.43e-05	0.000531608	0.000684276		0.007703976	0.003456564	0.009684782	5.22e-05		9.05e-05	0.001617845	0.000788416	0.004613127	0.000247828	0.232772883	0.001476698	0.000780951	0.000120379	3.43e-05	0.000489324	0.026183925	0.00056443	0.00011533		7.08e-05	0.008079758		0.000243556	0.007889898	0.000129569	7.11e-05	0.000109775	0.00010109		0.000148757	0.001126234	0.000321449	0.000736314	2.29e-05	9.02e-05	2.26e-05	8.84e-05	5e-05	0.000102403		5.76e-05	0.000112098	0.000110886	
12-Control14D-4			0.000191455	8.34e-05	0.000236428	0.000327575		3.41e-05	8.28e-05	0.000105768	0.012666325			0.011609521			0.000726638		0.000339578	0.000185718						9.47e-05		0.000660928		0.000119494		0.000138397	0.000284219		6.79e-05		0.001622884	0.00017813		6.24e-05	0.000428467		0.000131063	0.000230005	7.4e-05	0.000448981	0.000110942		0.001322813	9.41e-05		0.000846071	0.001396803	0.000162202	0.000185078	0.015513306	0.001390565	0.000206457		0.000483041	0.011072051	0.000529104	0.000668843	0.000370363	0.006916623	0.009338596	0.00898672	0.00050597	0.001855945	0.000253243			0.000385409		0.000131308	0.000339142	0.006171547	0.000258115	0.000132048	0.007390152	0.000925569	0.000240849	0.065907968	9.59e-05		0.050409211	0.000453145	2.08e-05	3.85e-05	0.006683408	0.01044973		0.000122054	0.027998866	0.004941939	0.129091697			0.001771251	0.003514148	0.040461509		0.001707646		0.006341198	0.000560949	0.119409084	0.000144725	0.000153249	0.000237187	6.12e-05		0.195839812	0.008379104		0.035595079	9.39e-05	0.000197874	0.00355281	0.000431388	0.000459108	0.001264247	0.017530909	0.007221823	0.001571195	0.000464247	0.00035488	0.000416426	0.078170741	0.001022792		0.000142874	9.11e-05	0.000155737	0.000292597			0.000467303	2.45e-05	0.000261491			0.000363133	0.000262332	0.000657926	0.000322475		7.7e-05			0.003990398	0.016826774	0.001278828	0.000161857	0.000314663	0.001077937	0.000144247		0.002238649	0.000174177	0.001199212	0.001209529	0.001853164		0.095936403	0.172593544			0.0009636	0.000553083	0.001532569	0.000231561	0.000799775	0.000167417	0.047367509	0.118162449	0.000108729	0.000100308	0.004540335		0.163726537	0.00141322	0.110988652			0.006434653	0.000432067	2.85e-05	0.00046647	4.61e-05	0.000637105		7.72e-05	0.005312853	0.005177071		0.000371807	6.62e-05	5.27e-05	0.000178593	6.03e-05	0.005947334		0.01987528	0.0007884	0.01056142		4.14e-05	0.008727986	0.000507932		0.002967143	0.000162475			0.002864614		0.000174892		0.000195712	0.079015896	0.000645401	0.019553443	0.001703113	0.000108931	0.000470545			0.01233893	0.008428014	6.77e-05		0.003155823	0.001050275		0.000141209	0.000577665	0.000165851	0.000198		0.00056391	6.58e-05	0.00035263		8.28e-05				0.000313972		0.000475949			0.000767595		0.000149167	0.000186829	0.000201634	0.000977358	9.61e-05	0.000382911	2.18e-05	0.000652377	0.000133896	6.29e-05	0.034480677	9.81e-05	8.78e-05	8.34e-05		0.034419604				9.41e-05	0.002917639	0.001275407	0.000234392	0.001475938	0.000187229	0.00544286	0.000376263	0.031092814	0.00377014	0.000332152	0.000335527	3.34e-05	0.002227238	0.009743964	0.000717637	0.000175077	0.038388904	0.000291457	0.000739819	2.28e-05	0.011577828	0.000907626	0.000626556		0.000718933	0.000119944	0.000674675		3.12e-05	0.001404219		0.0010847		0.000102391		0.000797524	0.000117857	0.00049164	0.00112088	0.000563262	0.000553824		0.000772392		0.000620872	0.016814861	0.00022375	0.002373252	0.001059448	0.004156684	0.000686149	0.002044432	0.000124556		0.016618404	7.87e-05	0.002424054	0.006300545	0.004215175		0.003351223	0.129678278					0.00012827		4.4e-05	9.56e-05	8.9e-05	0.000716593	0.026290473	0.000343491	0.002283585	0.001138903	0.000142967		0.000289358	5.48e-05	0.000684946	0.001632344		0.007435764	0.002271001	0.006457944	3.23e-05		6.51e-05	0.000754768	0.00061052	0.0057735	0.000216625	0.242070967	0.001137777	0.000572608	4.11e-05		0.000188579	0.026873723	0.000771652	0.000115947	0.000102764		0.006386877		0.000405891	0.003668283	0.000141579	6.49e-05	8.32e-05	0.000114929	3.22e-05	0.000120573	0.001197591	0.000608049	0.000873903		7.53e-05		6.16e-05		0.000105675	4.57e-05	0.000100771	7.75e-05	7.18e-05	7.03e-05
22-Control21D-6			0.000178973	5.4e-05	0.000371109	0.000287043		5.52e-05	7.9e-05	0.000134506	0.012609482	6.04e-05		0.003634033		0.000202362	0.00091523		0.000369541	0.000137714	0.000237316		8.31e-05			9.04e-05	6.15e-05	0.00053741		0.000158441		0.00016028	0.000212021		8.37e-05		0.001919702	0.000145568		8.16e-05	0.000382879	0.000166878	0.00022162	0.000271055	7.01e-05	0.000535371	0.000236856		0.002107133	0.000108401		0.001673808	0.003017428	0.000233071	0.000242916	0.01287894	0.003104561	0.000563336		0.000753535	0.016417733	0.001256124	0.000990027	0.000580093	0.009571611	0.011921381	0.013233783	0.000765545	0.002420221	0.000497841					0.000146231	0.000484046	0.00492021	0.000220529	0.000158841	0.005753993	0.001056194		0.071565662	0.000142471		0.054386524	0.000676514	4.15e-05		0.000308239	0.012932407		0.000129197	0.022694721	0.005415096	0.140489204			0.00107666	0.004549706	0.040144829		0.002513366		0.01158553	0.000728613	0.124689799	0.000177867	0.000158671	0.000262151	0.000128086		0.277376963	0.003908117		0.031595381		4.9e-05	0.000630189	7.74e-05	4.3e-05	0.001442523	0.017856419	0.009498071	0.001396531	0.000458075	0.000421052	0.000547556	0.083761493	0.00113545		0.000209171	7.29e-05	0.000178973	0.00020541			0.000514243	3.41e-05	0.000251573			0.000366853	0.000374114	0.000568444	0.000295725	8.13e-05	0.000206957			0.004115827	0.018188937	0.001253604		5.36e-05	0.00010446	0.000123027		0.001745836	0.000237316	0.001151626	0.001575472	0.001930262	0.000131966	0.085663496	0.204912758	2.99e-05		0.000881656	0.00054245	0.002821868	0.000149472	0.000577193	0.000133363	0.079398001	0.093622598	8.76e-05	8.09e-05	0.004946426		0.174011146	0.001518178	0.136751123			0.006282895	0.000364023	3.25e-05	0.000514575	4.98e-05	0.000509155			0.006209079	0.004919436		0.000310161	8.85e-05	7.86e-05	0.000194459	6.37e-05	0.005689087		0.013374973	0.000804273	0.011768972		5.84e-05	0.004878545			0.002779724	0.000131996			0.002990443		0.000204746		0.000238594	0.062017199	0.000555807	0.020595065	0.000265639		0.000329288			0.013969964	0.009085155	6.71e-05		0.003052055	0.001257568		0.000246226	0.000532351	0.000170858	0.00016175		0.000614681	5.25e-05	0.000395297					0.00010923	0.000323213		0.000506366			0.000789214	7.16e-05	0.00015862	0.000161939	0.000257841	0.000939443		0.000445663		0.000582942	0.00016143	5.56e-05	0.03737849	0.000144572	8.43e-05	0.000109176		0.047853944				9.06e-05	0.000456687	0.002101826	0.000305626	0.001429572	0.000183276	0.003016533	7.3e-05	0.037495066	0.006255764	0.000333898	0.000333438		0.000197181	0.009691645	0.00080876	0.000137974	0.042565943	0.000459159	0.000937341		0.012292507	0.00082657	0.00092993			0.000148093	0.000661028		4.09e-05			0.00030471				0.000668946	0.000169177	0.000482055	0.00129584	0.000856372	0.000476413		0.0009515		0.000410934	0.017260392	0.000230298	0.001244847	0.002109507	0.004373668	0.000807923	0.002492279	0.000164085	5.67e-05	0.0199589		0.002920535	0.005816637	0.007080519	0.000111857	0.003995509	0.1475207					0.000126017		5.8e-05	0.000104401	6.42e-05	0.000806927	0.027896236	0.000425863	0.002055867	0.001017561	0.000141696		0.000316134	0.000165146	0.000887897	0.001134492	0.000175765	0.012974219	0.00252675	0.006779406	4.03e-05		6.06e-05	0.000839574	0.000608467	0.004926146	0.000276424	0.343055513	0.000850612	0.000588133	0.00012433		0.000155451	0.032101108	0.000800069	0.000135723		6.98e-05	0.007866961		0.000585121	0.004798425	0.000110393	7.4e-05	7.6e-05	0.000110171	2.71e-05	0.000163819	0.00072994	0.000397435	0.000758257		9.24e-05		9.67e-05		7.94e-05		9.48e-05	8.19e-05	0.000100769	
32-Control28D-8			0.000226531	5.17e-05	0.000210166	0.000179502			6.19e-05	9.16e-05	0.015624918	8.48e-05		0.004166394			0.000881123		0.000411389	0.00010603	0.000270214		0.000149442			8.65e-05	5.63e-05	0.000710775	3.26e-05	0.00015672			0.000245939		6.5e-05		0.001571422	8.29e-05		8.17e-05	0.000368802		0.000110681	0.000147363	6.47e-05	0.000783557			0.001318461	0.000100346		0.001469819	0.002621233	0.000200252	0.000366365	0.011783204	0.002850294	0.00062441	0.000122667	0.000622412	0.014892405	0.001401267	0.000942516	0.000513184	0.009861852	0.006742028	0.016901466	0.000964444	0.00210231	0.00052526	6.31e-05		0.000395009		0.000147461	0.000400435	0.003393061	0.000230821	0.000128167	0.008250572	0.001506937	0.000204202	0.053948668	5.39e-05		0.057985248	0.000478903	2.2e-05		0.000472781	0.00992664		9.65e-05	0.021089455	0.004161287	0.11859582			0.001934084	0.003799177	0.041249731	9e-05	0.001700278	4.98e-05	0.005497385	0.000582522	0.10388463	0.000136263	0.000113281	0.000432683	5.56e-05		0.179100102	0.003243312		0.032523535		6.69e-05	0.000857606	0.000142592	3.87e-05	0.002268817	0.034974272	0.007426871	0.001313806	0.000388818	0.00028661	0.000230079	0.071332584	0.001205784	0.000104551	7.27e-05	7.62e-05	0.000149442	0.000246428	0.000169496		0.000263741	4.4e-05				0.000311252	0.000273026	0.000386137	0.000449505	8.9e-05	0.000178961			0.004558708	0.01801383	0.000919706		4.94e-05	0.000155682	0.00011754	0.000185316	0.002244329	0.000196964	0.001012716	0.001175379	0.003109056	5.75e-05	0.087179705	0.167737888			0.000870263	0.000528085	0.008094665	0.00018142	0.000585783	8.04e-05	0.064456366	0.080688159	0.000104049	8.33e-05	0.004274897		0.08323556	0.001862112	0.112582402			0.004822327	0.00072057	2.74e-05	0.000421366	4.31e-05	0.000259176			0.004561908	0.004458448		0.00025642	6.29e-05	7.7e-05	0.00019759	7.92e-05	0.006638231		0.015121531	0.000284499	0.008002243		3.36e-05	0.00278135	0.000647654		0.002367124	0.000144583			0.002771866	5.33e-05	0.000132732		0.00024393	0.050403929	0.000189938	0.014675703	0.000443246	3.62e-05	0.000476502			0.012150696	0.00859148	7.07e-05	0.000350994	0.002786078	0.001038255		9.92e-05	0.000293211	0.000167154	0.000151571		0.000527138	4.07e-05	0.000494434		0.000131168	5.79e-05		0.000107532	0.00040767		0.000450782		0.00014075	0.000813197		0.000232475	0.000168563	0.000236006	0.00099648		0.000457111	3.17e-05	0.000559379	9.6e-05		0.035317623	0.000138503	0.00011852	0.000134541		0.037608777				6.2e-05	0.000665464	0.001187804	0.000289667	0.001407079	0.000194409	0.002795738	0.000103265	0.037477117	0.003531179	0.000408195			0.000244243	0.008531017	0.001693042	0.000152887	0.035694889	0.000358466	0.000858149		0.010328195	0.000470328	0.000526965			0.000147351	0.000944713		4.31e-05	0.001184129		0.000181503		0.000139685		0.000512746	0.000158171	0.000525587	0.001270988	0.000393803	0.000348841		0.000667794		0.000412241	0.015142117	0.000250477	0.001215259	0.000968439	0.005993607	0.001039116	0.001799412	0.00012194		0.016202422		0.002845079	0.004095021	0.004892587	7.1e-05	0.003198701	0.119759227		2.75e-05			0.000137769	0.000365548	4.33e-05	9.37e-05	6.6e-05	0.001291918	0.020378093	0.000306808	0.001918368	0.000491666	0.00014212		0.000316972	5.98e-05	0.000807503	0.000465061	0.000995791	0.009338089	0.001698985	0.005016335	3.36e-05		3.07e-05	0.001709438	0.000558101	0.004294462	0.000172095	0.242991963	0.0009005	0.000389066	3.92e-05		0.000361563	0.023690016	0.000478731	0.000151423			0.007801121		0.000388429	0.003614942	9.99e-05	4.32e-05	8.04e-05	7.95e-05	2.89e-05	0.000176574	0.001012414	0.000438592	0.000823007	1.81e-05	0.000105514		6.23e-05	3.18e-05	9.38e-05	8.11e-05	6.13e-05	6.2e-05	6.07e-05	
